"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"Q9NR33","DPOE4_HUMAN","hsa:56655","hsa03030","DNA replication - Homo sapiens (human)"
"Q9NR33","DPOE4_HUMAN","hsa:56655","hsa03410","Base excision repair - Homo sapiens (human)"
"Q9NQN1","OR2S1_HUMAN","hsa:56656","hsa04740","Olfactory transduction - Homo sapiens (human)"
"Q9BXA5","SUCR1_HUMAN","hsa:56670","hsa04024","cAMP signaling pathway - Homo sapiens (human)"
"Q9NR31","SAR1A_HUMAN","hsa:56681","hsa05134","Legionellosis - Homo sapiens (human)"
"Q9NR31","SAR1A_HUMAN","hsa:56681","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)"
"P61769","B2MG_HUMAN","hsa:567","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P61769","B2MG_HUMAN","hsa:567","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)"
"P61769","B2MG_HUMAN","hsa:567","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P61769","B2MG_HUMAN","hsa:567","hsa04612","Antigen processing and presentation - Homo sapiens (human)"
"P61769","B2MG_HUMAN","hsa:567","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P61769","B2MG_HUMAN","hsa:567","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa03050","Proteasome - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa05016","Huntington disease - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa05012","Parkinson disease - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa05020","Prion disease - Homo sapiens (human)"
"P25786","PSA1_HUMAN","hsa:5682","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa05012","Parkinson disease - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa05012","Parkinson disease - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa05016","Huntington disease - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa05016","Huntington disease - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa05010","Alzheimer disease - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa03050","Proteasome - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa03050","Proteasome - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P25787","PSA2_HUMAN","hsa:5683","hsa05020","Prion disease - Homo sapiens (human)"
"A0A024RA52","A0A024RA52_HUMAN","hsa:5683","hsa05020","Prion disease - Homo sapiens (human)"
"Q9P0W0","IFNK_HUMAN","hsa:56832","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"Q9P0W0","IFNK_HUMAN","hsa:56832","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"Q9P0W0","IFNK_HUMAN","hsa:56832","hsa04622","RIG-I-like receptor signaling pathway - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa05020","Prion disease - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa05016","Huntington disease - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa05012","Parkinson disease - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P25788","PSA3_HUMAN","hsa:5684","hsa03050","Proteasome - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa05152","Tuberculosis - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa04371","Apelin signaling pathway - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa04370","VEGF signaling pathway - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa00600","Sphingolipid metabolism - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"Q9NRA0","SPHK2_HUMAN","hsa:56848","hsa01100","Metabolic pathways - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa05016","Huntington disease - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa05012","Parkinson disease - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa03050","Proteasome - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P25789","PSA4_HUMAN","hsa:5685","hsa05020","Prion disease - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa03050","Proteasome - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa05020","Prion disease - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa05016","Huntington disease - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa05012","Parkinson disease - Homo sapiens (human)"
"P28066","PSA5_HUMAN","hsa:5686","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa03050","Proteasome - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa05016","Huntington disease - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa05020","Prion disease - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa05012","Parkinson disease - Homo sapiens (human)"
"P60900","PSA6_HUMAN","hsa:5687","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa03050","Proteasome - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa05010","Alzheimer disease - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa05020","Prion disease - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa05012","Parkinson disease - Homo sapiens (human)"
"O14818","PSA7_HUMAN","hsa:5688","hsa05016","Huntington disease - Homo sapiens (human)"
"Q9NYU2","UGGG1_HUMAN","hsa:56886","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa05020","Prion disease - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa05016","Huntington disease - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa03050","Proteasome - Homo sapiens (human)"
"P20618","PSB1_HUMAN","hsa:5689","hsa05012","Parkinson disease - Homo sapiens (human)"
"Q9NRR5","UBQL4_HUMAN","hsa:56893","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)"
"Q9NRR5","UBQL4_HUMAN","hsa:56893","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"Q9NRZ7","PLCC_HUMAN","hsa:56894","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)"
"Q9NRZ7","PLCC_HUMAN","hsa:56894","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9NRZ7","PLCC_HUMAN","hsa:56894","hsa00561","Glycerolipid metabolism - Homo sapiens (human)"
"Q9NRZ7","PLCC_HUMAN","hsa:56894","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)"
"Q9NRZ5","PLCD_HUMAN","hsa:56895","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9NRZ5","PLCD_HUMAN","hsa:56895","hsa00561","Glycerolipid metabolism - Homo sapiens (human)"
"Q9NRZ5","PLCD_HUMAN","hsa:56895","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)"
"Q9NRZ5","PLCD_HUMAN","hsa:56895","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)"
"Q9BPU6","DPYL5_HUMAN","hsa:56896","hsa04360","Axon guidance - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa03050","Proteasome - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa05020","Prion disease - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa05016","Huntington disease - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa05012","Parkinson disease - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P49721","PSB2_HUMAN","hsa:5690","hsa05010","Alzheimer disease - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa04714","Thermogenesis - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05020","Prion disease - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05010","Alzheimer disease - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa00190","Oxidative phosphorylation - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05016","Huntington disease - Homo sapiens (human)"
"Q9NRX3","NUA4L_HUMAN","hsa:56901","hsa05012","Parkinson disease - Homo sapiens (human)"
"Q9NRJ5","PAPOB_HUMAN","hsa:56903","hsa03015","mRNA surveillance pathway - Homo sapiens (human)"
"Q9NR46","SHLB2_HUMAN","hsa:56904","hsa04144","Endocytosis - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa05020","Prion disease - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa05012","Parkinson disease - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa05016","Huntington disease - Homo sapiens (human)"
"P49720","PSB3_HUMAN","hsa:5691","hsa03050","Proteasome - Homo sapiens (human)"
"Q9NS00","C1GLT_HUMAN","hsa:56913","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9NS00","C1GLT_HUMAN","hsa:56913","hsa00512","Mucin type O-glycan biosynthesis - Homo sapiens (human)"
"Q9NS00","C1GLT_HUMAN","hsa:56913","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)"
"Q9NQT4","EXOS5_HUMAN","hsa:56915","hsa03018","RNA degradation - Homo sapiens (human)"
"Q9H4L7","SMRCD_HUMAN","hsa:56916","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"
"Q9H6R0","DHX33_HUMAN","hsa:56919","hsa04621","NOD-like receptor signaling pathway - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa05020","Prion disease - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa03050","Proteasome - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa05016","Huntington disease - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P28070","PSB4_HUMAN","hsa:5692","hsa05012","Parkinson disease - Homo sapiens (human)"
"Q9NS98","SEM3G_HUMAN","hsa:56920","hsa04360","Axon guidance - Homo sapiens (human)"
"Q96RQ3","MCCA_HUMAN","hsa:56922","hsa00280","Valine, leucine and isoleucine degradation - Homo sapiens (human)"
"Q96RQ3","MCCA_HUMAN","hsa:56922","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9GZQ4","NMUR2_HUMAN","hsa:56923","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa05012","Parkinson disease - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa05016","Huntington disease - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa05020","Prion disease - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa03050","Proteasome - Homo sapiens (human)"
"P28074","PSB5_HUMAN","hsa:5693","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa05012","Parkinson disease - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa05016","Huntington disease - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa05020","Prion disease - Homo sapiens (human)"
"P28072","PSB6_HUMAN","hsa:5694","hsa03050","Proteasome - Homo sapiens (human)"
"Q9HCS7","SYF1_HUMAN","hsa:56949","hsa03040","Spliceosome - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa05012","Parkinson disease - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa05020","Prion disease - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa05010","Alzheimer disease - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa05016","Huntington disease - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"Q99436","PSB7_HUMAN","hsa:5695","hsa03050","Proteasome - Homo sapiens (human)"
"Q9NRG4","SMYD2_HUMAN","hsa:56950","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9NRG4","SMYD2_HUMAN","hsa:56950","hsa00310","Lysine degradation - Homo sapiens (human)"
"Q9NPB1","NT5M_HUMAN","hsa:56953","hsa01232","Nucleotide metabolism - Homo sapiens (human)"
"Q9NPB1","NT5M_HUMAN","hsa:56953","hsa00760","Nicotinate and nicotinamide metabolism - Homo sapiens (human)"
"Q9NPB1","NT5M_HUMAN","hsa:56953","hsa00230","Purine metabolism - Homo sapiens (human)"
"Q9NPB1","NT5M_HUMAN","hsa:56953","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9NPB1","NT5M_HUMAN","hsa:56953","hsa00240","Pyrimidine metabolism - Homo sapiens (human)"
"Q9NQR4","NIT2_HUMAN","hsa:56954","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9NQR4","NIT2_HUMAN","hsa:56954","hsa00250","Alanine, aspartate and glutamate metabolism - Homo sapiens (human)"
"Q9NQ76","MEPE_HUMAN","hsa:56955","hsa04512","ECM-receptor interaction - Homo sapiens (human)"
"P28062","PSB8_HUMAN","hsa:5696","hsa03050","Proteasome - Homo sapiens (human)"
"Q96B86","RGMA_HUMAN","hsa:56963","hsa04360","Axon guidance - Homo sapiens (human)"
"Q96B86","RGMA_HUMAN","hsa:56963","hsa04350","TGF-beta signaling pathway - Homo sapiens (human)"
"P10082","PYY_HUMAN","hsa:5697","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)"
"Q9NQV7","PRDM9_HUMAN","hsa:56979","hsa00310","Lysine degradation - Homo sapiens (human)"
"Q9NQV7","PRDM9_HUMAN","hsa:56979","hsa01100","Metabolic pathways - Homo sapiens (human)"
"P28065","PSB9_HUMAN","hsa:5698","hsa03050","Proteasome - Homo sapiens (human)"
"Q8NBL1","PGLT1_HUMAN","hsa:56983","hsa00514","Other types of O-glycan biosynthesis - Homo sapiens (human)"
"Q3LIE5","ADPRM_HUMAN","hsa:56985","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)"
"Q3LIE5","ADPRM_HUMAN","hsa:56985","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q3LIE5","ADPRM_HUMAN","hsa:56985","hsa00230","Purine metabolism - Homo sapiens (human)"
"P40306","PSB10_HUMAN","hsa:5699","hsa03050","Proteasome - Homo sapiens (human)"
"Q9NS87","KIF15_HUMAN","hsa:56992","hsa04814","Motor proteins - Homo sapiens (human)"
"Q8WUD6","CHPT1_HUMAN","hsa:56994","hsa05231","Choline metabolism in cancer - Homo sapiens (human)"
"Q8WUD6","CHPT1_HUMAN","hsa:56994","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q8WUD6","CHPT1_HUMAN","hsa:56994","hsa00440","Phosphonate and phosphinate metabolism - Homo sapiens (human)"
"Q8WUD6","CHPT1_HUMAN","hsa:56994","hsa00564","Glycerophospholipid metabolism - Homo sapiens (human)"
"Q8WUD6","CHPT1_HUMAN","hsa:56994","hsa00565","Ether lipid metabolism - Homo sapiens (human)"
"Q9NSA3","CNBP1_HUMAN","hsa:56998","hsa04310","Wnt signaling pathway - Homo sapiens (human)"
"Q14032","BAAT_HUMAN","hsa:570","hsa04146","Peroxisome - Homo sapiens (human)"
"Q14032","BAAT_HUMAN","hsa:570","hsa00120","Primary bile acid biosynthesis - Homo sapiens (human)"
"Q14032","BAAT_HUMAN","hsa:570","hsa01040","Biosynthesis of unsaturated fatty acids - Homo sapiens (human)"
"Q14032","BAAT_HUMAN","hsa:570","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q14032","BAAT_HUMAN","hsa:570","hsa00430","Taurine and hypotaurine metabolism - Homo sapiens (human)"
"Q14032","BAAT_HUMAN","hsa:570","hsa04976","Bile secretion - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05012","Parkinson disease - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05016","Huntington disease - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05203","Viral carcinogenesis - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa03050","Proteasome - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P62191","PRS4_HUMAN","hsa:5700","hsa05020","Prion disease - Homo sapiens (human)"
"P25106","ACKR3_HUMAN","hsa:57007","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)"
"P25106","ACKR3_HUMAN","hsa:57007","hsa04061","Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05012","Parkinson disease - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05020","Prion disease - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa03050","Proteasome - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P35998","PRS7_HUMAN","hsa:5701","hsa05016","Huntington disease - Homo sapiens (human)"
"O60218","AK1BA_HUMAN","hsa:57016","hsa00040","Pentose and glucuronate interconversions - Homo sapiens (human)"
"O60218","AK1BA_HUMAN","hsa:57016","hsa00790","Folate biosynthesis - Homo sapiens (human)"
"O60218","AK1BA_HUMAN","hsa:57016","hsa00051","Fructose and mannose metabolism - Homo sapiens (human)"
"O60218","AK1BA_HUMAN","hsa:57016","hsa01100","Metabolic pathways - Homo sapiens (human)"
"O60218","AK1BA_HUMAN","hsa:57016","hsa00561","Glycerolipid metabolism - Homo sapiens (human)"
"O60218","AK1BA_HUMAN","hsa:57016","hsa00052","Galactose metabolism - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05012","Parkinson disease - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05016","Huntington disease - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05022","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa03050","Proteasome - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05020","Prion disease - Homo sapiens (human)"
"P17980","PRS6A_HUMAN","hsa:5702","hsa05010","Alzheimer disease - Homo sapiens (human)"
"Q96GD0","PLPP_HUMAN","hsa:57026","hsa00750","Vitamin B6 metabolism - Homo sapiens (human)"
"Q96GD0","PLPP_HUMAN","hsa:57026","hsa01240","Biosynthesis of cofactors - Homo sapiens (human)"
"Q96GD0","PLPP_HUMAN","hsa:57026","hsa01100","Metabolic pathways - Homo sapiens (human)"
"Q9P2U7","VGLU1_HUMAN","hsa:57030","hsa04723","Retrograde endocannabinoid signaling - Homo sapiens (human)"
